@relation energy

@attribute lights numeric
@attribute T1 numeric
@attribute RH_1 numeric
@attribute T2 numeric
@attribute RH_2 numeric
@attribute T3 numeric
@attribute RH_3 numeric
@attribute T4 numeric
@attribute RH_4 numeric
@attribute T5 numeric
@attribute RH_5 numeric
@attribute T6 numeric
@attribute RH_6 numeric
@attribute T7 numeric
@attribute RH_7 numeric
@attribute T8 numeric
@attribute RH_8 numeric
@attribute T9 numeric
@attribute RH_9 numeric
@attribute T_out numeric
@attribute Press_mm_hg numeric
@attribute RH_out numeric
@attribute Windspeed numeric
@attribute Visibility numeric
@attribute Tdewpoint numeric
@attribute rv1 numeric
@attribute rv2 numeric
@attribute Appliances numeric

@data
0,20.1,45.326667,19.2,43.7,19.89,44.79,19.89,44.09,17.89,50.398,7.433333,82.333333,18,39.663333,18.5,47.2,17.1,44.7,7.416667,743.5,79.333333,7,38,4.083333,32.005052,32.005052,90
0,20.166667,46.993333,19.2,43.76,19.89,44.79,19.89,44.163333,17.89,50.56,7.5,81,18,39.59,18.5,47.126667,17.166667,44.626667,7.5,743.5,79,7,40,4.1,49.591931,49.591931,60
0,20.1,46.43,19.1,43.8175,19.89,44.79,19.856667,44.16,17.856667,50.73,7.4,80.36,17.89,39.59,18.5,47.23,17.166667,44.56,7.416667,743.5,79.333333,7.166667,40,4.066667,24.779679,24.779679,290
0,20.1,46.03,19.1,43.838125,19.89,44.79,19.856667,44.026667,17.856667,50.863333,7.466667,80.36,17.89,39.59,18.5,47.29,17.1,44.5,7.333333,743.5,79.666667,7.333333,40,4.033333,24.217476,24.217476,130
0,20.066667,45.363333,19.1,43.745,19.89,44.863333,19.79,43.863333,17.79,50.933333,7.656667,78.79,17.89,39.59,18.5,47.33,17.1,44.4,7.25,743.5,80,7.5,40,4,8.672117,8.672117,140
0,20,44.963333,19.1,43.595556,19.89,44.826667,19.73,43.53,17.79,51,7.53,78.19,17.89,39.59,18.5,47.2825,17.1,44.326667,7.166667,743.5,80.333333,7.666667,40,3.966667,37.741047,37.741047,240
0,20,44.76,19.1,43.488889,19.89,44.9,19.7,43.5,17.79,51,7.623333,78.73,17.945,39.565,18.5,47.137143,17.1,44.29,7.083333,743.5,80.666667,7.833333,40,3.933333,22.694774,22.694774,50
0,20,44.595,19.1,43.425,19.89,44.9,19.7,43.5,17.79,51,7.69,77.196667,18.077778,39.476667,18.5,47.011333,17.1,44.23,7,743.5,81,8,40,3.9,25.558489,25.558489,60
0,20,44.433333,19.1,43.334,19.89,44.9,19.7,43.466667,17.79,51,7.56,76.323333,18.183333,39.275,18.5,46.916667,17.1,44.2,6.983333,743.55,80.166667,7.5,40,3.733333,10.377256,10.377256,60
0,20,44.26,19.1,43.29,19.89,44.9,19.7,43.4,17.79,51,7.433333,76.463333,18.183333,39.09,18.5,46.863333,17.1,44.2,6.966667,743.6,79.333333,7,40,3.566667,11.432907,11.432907,60
0,20,44.2,19.1,43.29,19.89,44.9,19.6,43.2,17.73,51,7.295,77.4,18.1,39.09,18.5,46.79,17.1,44.126667,6.95,743.65,78.5,6.5,40,3.4,29.7856,29.7856,370
0,20,44.06,19.033333,43.23,19.945,44.9,19.6,43.126667,17.79,51,6.9,77.633333,18.066667,39.06,18.5,47,17.1,44,6.933333,743.7,77.666667,6,40,3.233333,28.74361,28.74361,200
0,20,44.06,19,43.2,19.89,44.9,19.566667,43.06,17.7,51,6.966667,78.826667,18,39,18.426667,46.933333,17.1,43.933333,6.916667,743.75,76.833333,5.5,40,3.066667,3.853219,3.853219,70
0,20,44.09,19,43.126667,19.89,44.826667,19.5,43,17.7,51,6.966667,79.49,17.9725,39,18.463333,47,17.1,43.79,6.9,743.8,76,5,40,2.9,1.777029,1.777029,50
0,20,44.03,19,43.09,19.89,44.9,19.463333,43.06,17.7,51,6.833333,78.756667,17.89,39,18.39,47,17.1,43.79,6.8,743.816667,77,4.833333,40,3,32.139775,32.139775,40
0,19.963333,43.9,18.926667,43.09,19.89,44.9,19.39,43,17.7,51,6.366667,79.06,18.033333,39.09,18.39,46.9,17.1,43.7,6.7,743.833333,78,4.666667,40,3.1,46.43076,46.43076,40
0,19.963333,43.9,19.033333,43.06,19.89,44.79,19.445,43.145,17.7,51,6.433333,82.533333,18.166667,39.03,18.4975,46.6725,17.1,43.76,6.6,743.85,79,4.5,40,3.2,29.904621,29.904621,30
0,20,43.863333,19.1,43,19.89,44.79,19.533333,43.163333,17.7,51,6.933333,81.026667,18.323333,38.833333,18.666667,46.53,17.166667,43.79,6.5,743.866667,80,4.333333,40,3.3,28.045037,28.045037,30
0,20.066667,43.863333,19.133333,42.863333,19.89,44.76,19.6,43.03,17.7,51,7,76.833333,18.445,38.645,18.79,46.223333,17.166667,43.79,6.4,743.883333,81,4.166667,40,3.4,26.301386,26.301386,30
0,20.1,43.79,19.2,42.715,19.89,44.7,19.6,42.863333,17.7,51,6.933333,75.133333,18.528571,38.253571,18.79,45.980833,17.2,43.79,6.3,743.9,82,4,40,3.5,49.254761,49.254761,30
0,20.1,43.73,19.136364,42.65,19.89,44.7,19.533333,42.79,17.7,51.06,6.726667,75.333333,18.487778,38.187778,18.78,45.887778,17.2,43.73,6.333333,743.95,80.833333,4.5,38.166667,3.3,25.382091,25.382091,40
0,20.1,43.56,19.13,42.59,19.89,44.76,19.39,42.59,17.666667,51,6.526667,73.76,18.39,38.027,18.716364,45.81,17.2,43.663333,6.366667,744,79.666667,5,36.333333,3.1,34.139404,34.139404,50
0,20.1,43.433333,19.1,42.59,19.89,44.79,19.39,42.59,17.6,51,6.333333,73.5,18.375714,38,18.7,45.79,17.2,43.53,6.4,744.05,78.5,5.5,34.5,2.9,30.077061,30.077061,40
0,20.1,43.163333,19.0375,42.53375,19.823333,44.73,19.29,42.59,17.6,50.966667,6.123333,75.7,18.242,37.946667,18.7,45.724545,17.1,43.4,6.433333,744.1,77.333333,6,32.666667,2.7,11.943434,11.943434,40
0,20.1,43.03,19.007692,42.43,19.79,44.7,19.29,42.59,17.6,50.9,6.19,76.366667,18.2,37.9,18.63125,45.711875,17.1,43.326667,6.466667,744.15,76.166667,6.5,30.833333,2.5,12.908296,12.908296,40
0,20.066667,42.833333,19,42.418182,19.79,44.7,19.26,42.56,17.6,50.9,6.156667,76.893333,18.138889,37.905556,18.6,45.79,17.1,43.26,6.5,744.2,75,7,29,2.3,36.465481,36.465481,60
10,20,42.6725,19,42.433333,19.79,44.663333,19.2,42.56,17.6,50.9,6.09,77.56,18.1,37.945455,18.6,45.808333,17.1,43.2,6.316667,744.283333,76.666667,7,30.833333,2.433333,22.628542,22.628542,60
20,20,42.53,18.99,42.471818,19.79,44.59,19.2,42.626667,17.6,50.79,6.09,77.995,18.1,38.045,18.6,45.9,17.1,43.145,6.133333,744.366667,78.333333,7,32.666667,2.566667,8.756338,8.756338,210
20,20.033333,43.496667,18.902222,42.58,19.823333,44.59,19.2,42.76,17.6,50.73,6.06,78.7,18.018182,38.057273,18.536364,46,17.1,43,5.95,744.45,80,7,34.5,2.7,37.334913,37.334913,380
40,20.033333,42.963333,18.89,42.56,19.89,44.59,19.36,43.566667,17.533333,50.79,5.933333,81.033333,18,38.344167,18.5,46,17.1,43,5.766667,744.533333,81.666667,7,36.333333,2.833333,5.249382,5.249382,370
30,20,43.16,18.89,42.796667,19.89,44.59,19.693333,43.9,17.6,50.79,5.526667,82.893333,18.066667,38.9,18.5,46.126667,17.066667,42.93,5.583333,744.616667,83.333333,7,38.166667,2.966667,43.227247,43.227247,230
40,20,43.9,18.856667,43.4,19.79,44.466667,20.163333,43.833333,17.6,50.745,5.26,83.433333,18.133333,39.326667,18.5,46.333333,17,42.863333,5.4,744.7,85,7,40,3.1,30.732249,30.732249,80
30,20,43.7,18.856667,43.466667,19.79,44.466667,20.29,43.626667,17.5,50.826667,5.06,84.256667,18.2,39.326667,18.6,46.626667,17.033333,42.826667,5.3,744.75,86,6.833333,40,3.15,27.857977,27.857977,90
20,20,43.76,18.926667,43.363333,19.79,44.4,20.2,43.49,17.5,50.9,4.933333,85.063333,18.245,39.45,18.666667,46.833333,17.033333,42.826667,5.2,744.8,87,6.666667,40,3.2,16.438866,16.438866,70
10,20.033333,44,19,43.29,19.79,44.4,20.2,43.096667,17.5,51,4.933333,86.456667,18.2,39.26,18.7,47.026667,17,42.7,5.1,744.85,88,6.5,40,3.25,22.656572,22.656572,40
0,20.1,44.26,19.2,43.29,19.89,44.4,20.1,42.845,17.5,51,5,87.663333,18.2,39.126667,18.76,46.9,17,42.76,5,744.9,89,6.333333,40,3.3,25.022049,25.022049,40
0,20.1,44.2,19.245,43.245,19.89,44.326667,19.963333,42.59,17.5,51.09,4.9,88.633333,18.1,39.09,18.7,46.7675,17,42.79,4.9,744.95,90,6.166667,40,3.35,9.043318,9.043318,30
0,20.1,44.126667,19.29,43.095,19.79,44.09,19.89,42.59,17.5,51.09,4.9,89.426667,18.1,39.09,18.7,46.645,17,42.79,4.8,745,91,6,40,3.4,26.48153,26.48153,50
0,20.1,44.06,19.37,42.92,19.79,44.09,19.856667,42.56,17.5,51,4.866667,90.226667,18.066667,39.06,18.6,46.5,17,42.79,4.75,745.033333,91.333333,6.166667,40,3.4,3.763787,3.763787,50
0,20.1,44,19.39,42.9,19.79,44.126667,19.79,42.5,17.5,51,4.866667,90.893333,18,39,18.533333,46.56,16.926667,42.79,4.7,745.066667,91.666667,6.333333,40,3.4,13.887797,13.887797,60
0,20.1,43.9,19.39,42.76,19.79,44.2,19.76,42.53,17.5,51,4.933333,91.4,17.963333,39,18.5,46.9,16.89,42.79,4.65,745.1,92,6.5,40,3.4,10.634976,10.634976,50
0,20.1,43.826667,19.39,42.7,19.79,44.2,19.7,42.53,17.5,51,4.933333,91.26,17.89,39,18.5,47.126667,16.963333,42.863333,4.6,745.133333,92.333333,6.666667,40,3.4,14.239524,14.239524,60
0,20.033333,43.73,19.39,42.663333,19.79,44.2,19.666667,42.56,17.5,50.966667,4.626667,90.963333,17.89,39,18.5,47.26,16.89,42.9,4.55,745.166667,92.666667,6.833333,40,3.4,44.754705,44.754705,60
0,20.1,43.73,19.39,42.53,19.79,44.29,19.6,42.5,17.5,50.9,4.4,91.2725,17.89,39,18.5,47.326667,16.89,42.9,4.5,745.2,93,7,40,3.4,22.311766,22.311766,60
0,20.066667,43.49,19.356667,42.5,19.79,44.29,19.6,42.5,17.5,50.863333,4.366667,92.46,17.79,38.9,18.5,47.4,16.89,42.9,4.533333,745.316667,92.666667,6.833333,40,3.4,38.999244,38.999244,50
0,20,43.29,19.29,42.433333,19.79,44.29,19.533333,42.5,17.5,50.79,4.53,93.19,17.79,38.9,18.39,47.4,16.89,42.9,4.566667,745.433333,92.333333,6.666667,40,3.4,44.030952,44.030952,50
0,20,43.145,19.29,42.45,19.79,44.29,19.5,42.5,17.5,50.79,4.59,93.19,17.79,38.9,18.39,47.4,16.89,42.845,4.6,745.55,92,6.5,40,3.4,20.65621,20.65621,50
0,20,43.06,19.26,42.466667,19.79,44.29,19.5,42.5,17.5,50.73,4.56,93.06,17.79,38.966667,18.39,47.4,16.89,42.826667,4.633333,745.666667,91.666667,6.333333,40,3.4,3.190424,3.190424,50
0,19.926667,43,19.2,42.4,19.79,44.29,19.463333,42.466667,17.39,50.59,4.366667,92.933333,17.79,39,18.39,47.4,16.89,42.9,4.666667,745.783333,91.333333,6.166667,40,3.4,16.774375,16.774375,50
0,19.89,42.863333,19.2,42.326667,19.79,44.29,19.39,42.4,17.39,50.53,4.263333,93.366667,17.73,39,18.39,47.4,16.89,42.9,4.7,745.9,91,6,40,3.4,36.186297,36.186297,60
0,19.89,42.79,19.2,42.326667,19.79,44.26,19.39,42.433333,17.39,50.5,4.263333,93.893333,17.7,39,18.39,47.326667,16.89,42.9,4.8,745.95,90.5,6.166667,38.166667,3.416667,16.880767,16.880767,60
0,19.89,42.7,19.1,42.363333,19.79,44.2,19.323333,42.5,17.39,50.466667,4.4,94.263333,17.7,39,18.29,47.29,16.89,42.9,4.9,746,90,6.333333,36.333333,3.433333,31.520706,31.520706,40
0,19.823333,42.626667,19.1,42.29,19.79,44.163333,19.29,42.5,17.39,50.4,4.466667,94.396667,17.7,39,18.29,47.29,16.89,42.826667,5,746.05,89.5,6.5,34.5,3.45,42.030728,42.030728,30
20,19.79,42.59,19.044444,42.24,19.73,44.09,19.29,42.5,17.39,50.4,4.623333,94.4,17.625,38.925,18.29,47.29,16.79,42.79,5.1,746.1,89,6.666667,32.666667,3.466667,42.806583,42.806583,30
10,19.79,42.723333,19,42.056364,19.7,44,19.29,42.69,17.39,50.326667,4.69,94.26,17.724545,39.327273,18.29,47.481667,16.79,42.79,5.2,746.15,88.5,6.833333,30.833333,3.483333,19.567964,19.567964,30
0,19.76,42.76,19,41.886667,19.7,44.06,19.29,42.73,17.39,50.29,4.833333,94.396667,17.78,39.689444,18.362727,47.705455,16.89,43.196667,5.3,746.2,88,7,29,3.5,19.024694,19.024694,40
10,19.7,42.7,19,41.988333,19.7,44.126667,19.23,42.79,17.39,50.29,4.966667,94.59,17.806667,40.196111,18.479375,48.3425,16.89,43.796667,5.333333,746.266667,87.333333,6.833333,30.833333,3.4,44.772271,44.772271,50
0,19.7,42.7,19,42.064286,19.7,44.2,19.2,43,17.39,50.326667,5.09,94.626667,17.856667,40.692222,18.558824,48.841765,16.89,44.193333,5.366667,746.333333,86.666667,6.666667,32.666667,3.3,32.215788,32.215788,50
0,19.633333,42.626667,18.910625,42.2525,19.73,44.29,19.2,43.133333,17.39,50.466667,5.09,94.293333,17.89,40.937778,18.6,49.322727,16.89,44.66,5.4,746.4,86,6.5,34.5,3.2,37.053932,37.053932,50
0,19.666667,43,18.89,42.410625,19.79,44.29,19.2,43.23,17.39,50.53,5.19,93.633333,17.84,41.085,18.6,49.664375,16.926667,45.096667,5.433333,746.466667,85.333333,6.333333,36.333333,3.1,30.265172,30.265172,40
0,19.6,43,18.89,42.5,19.79,44.433333,19.2,43.363333,17.39,50.663333,5.2725,92.47,17.844545,41.273636,18.6,50.059091,16.926667,45.43,5.466667,746.533333,84.666667,6.166667,38.166667,3,45.154081,45.154081,50
0,19.6,43,18.89,42.645,19.79,44.5,19.133333,43.4,17.356667,50.79,5.366667,90.8,17.84625,41.44125,18.633333,50.39,17,45.7,5.5,746.6,84,6,40,2.9,14.686508,14.686508,40
0,19.533333,43,18.808182,42.7,19.79,44.53,19.133333,43.466667,17.356667,50.863333,5.5,89.1,17.89,41.59,18.614286,50.567143,17,45.833333,5.583333,746.733333,83.333333,6.333333,40,2.866667,9.563005,9.563005,40
0,19.5,43.09,18.79,42.75625,19.79,44.59,19.1,43.5,17.29,51.03,5.56,87.366667,17.801111,41.727778,18.6,50.882857,17,46.03,5.666667,746.866667,82.666667,6.666667,40,2.833333,44.322547,44.322547,40
0,19.5,43.09,18.79,42.861667,19.79,44.59,19.1,43.5,17.29,51.09,5.69,85.43,17.79,41.938889,18.625,51.25,17,46.163333,5.75,747,82,7,40,2.8,25.166974,25.166974,40
0,19.5,43.145,18.79,43,19.79,44.59,19.1,43.53,17.29,51.23,5.69,84.623333,17.79,42.126667,18.7,51.465,17,46.29,5.833333,747.133333,81.333333,7.333333,40,2.766667,43.852877,43.852877,50
0,19.5,43.2,18.775,43.045,19.89,44.826667,19.033333,43.53,17.29,51.29,5.8,83.826667,17.79,42.294,18.7,51.59,17,46.53,5.916667,747.266667,80.666667,7.666667,40,2.733333,9.459681,9.459681,50
0,19.426667,43.2,18.7,43.09,19.89,44.9,19,43.59,17.29,51.4,5.866667,82.56,17.84,42.495,18.7,51.63125,17,46.663333,6,747.4,80,8,40,2.7,37.905153,37.905153,50
0,19.39,43.2,18.7,43.2,19.89,44.845,19,43.59,17.29,51.4,6,80.956667,17.804286,42.586429,18.725714,51.794286,17,46.826667,5.883333,747.533333,81.333333,8,37.833333,2.833333,36.224945,36.224945,30
0,19.39,43.26,18.7,43.26,19.89,44.863333,18.963333,43.626667,17.29,51.5,6,80.69,17.815,42.9,18.79,51.925,17,46.966667,5.766667,747.666667,82.666667,8,35.666667,2.966667,47.186241,47.186241,20
0,19.39,43.29,18.690909,43.31,19.89,44.79,18.89,43.7,17.29,51.59,5.73,84.033333,17.89,43.156,18.75,52.185556,17,47.126667,5.65,747.8,84,8,33.5,3.1,27.382329,27.382329,30
0,19.39,43.363333,18.677778,43.397778,19.89,44.79,18.89,43.7,17.29,51.59,5.53,86.56,17.89,43.2,18.815,52.25,17,47.26,5.533333,747.933333,85.333333,8,31.333333,3.233333,35.587193,35.587193,20
0,19.39,43.4,18.642857,43.428571,19.823333,44.73,18.89,43.76,17.29,51.7,5.5,87.456667,17.89,43.427143,18.875714,52.321429,17,47.433333,5.416667,748.066667,86.666667,8,29.166667,3.366667,19.445255,19.445255,40
0,19.323333,43.466667,18.6,43.46,19.79,44.7,18.89,43.79,17.29,51.7,5.56,86.33,17.89,43.59,18.751429,52.29,17,47.56,5.3,748.2,88,8,27,3.5,5.043656,5.043656,50
0,19.29,43.5,18.6,43.5,19.79,44.76,18.89,43.826667,17.29,51.73,5.5,86.326667,17.89,43.59,18.7,52.433333,17.033333,47.766667,5.3,748.316667,88.5,8,26,3.566667,46.365104,46.365104,60
0,19.29,43.56,18.6,43.56,19.79,44.79,18.89,43.9,17.29,51.79,5.433333,87.466667,17.89,43.663333,18.7,52.633333,17.033333,47.966667,5.3,748.433333,89,8,25,3.633333,14.161625,14.161625,50
0,19.29,43.59,18.588889,43.59,19.856667,44.863333,18.79,43.9,17.29,51.9,5.4,89.326667,17.89,43.862222,18.7,53.173333,17,48.156667,5.3,748.55,89.5,8,24,3.7,29.528658,29.528658,40
0,19.29,43.59,18.5,43.59,19.89,44.9,18.79,43.9,17.29,51.9,5.4,89.97,17.89,44,18.7,53.466667,17,48.363333,5.3,748.666667,90,8,23,3.766667,5.51803,5.51803,40
0,19.29,43.7,18.5,43.635833,19.89,44.9,18.79,43.933333,17.29,51.933333,5.4,89.833333,17.89,44.365,18.7,54.00625,17.1,48.656667,5.3,748.783333,90.5,8,22,3.833333,42.025352,42.025352,50
0,19.29,43.76,18.5,43.68625,19.89,44.9,18.79,44,17.29,52,5.4,89.263333,17.979375,44.679375,18.7,54.557143,17.033333,48.79,5.3,748.9,91,8,21,3.9,15.898184,15.898184,40
0,19.2,43.7,18.5,43.7,19.89,44.966667,18.79,44,17.29,52.03,5.466667,89.19,18,44.755,18.705,54.847778,17.1,48.963333,5.333333,749.083333,90.666667,8,21.5,3.883333,39.142567,39.142567,40
0,19.2,43.76,18.5,43.775,19.89,45,18.79,44.06,17.23,52.03,5.5,88.393333,18,44.765,18.75,55,17.1,49.09,5.366667,749.266667,90.333333,8,22,3.866667,13.37541,13.37541,50
0,19.2,43.79,18.5,43.845,19.89,45,18.76,44.09,17.26,52.09,5.56,87.326667,18,44.693889,18.705,54.944444,17.1,49.23,5.4,749.45,90,8,22.5,3.85,10.932264,10.932264,50
0,19.2,43.863333,18.5,43.9,19.89,45,18.7,44.09,17.26,52.163333,5.59,86.06,18,44.681667,18.73,54.961111,17.1,49.3175,5.433333,749.633333,89.666667,8,23,3.833333,25.839842,25.839842,50
0,19.2,43.9,18.483077,43.861923,19.963333,45,18.7,44.126667,17.2,52.09,5.656667,86,18,44.608333,18.765,54.881667,17.1,49.466667,5.466667,749.816667,89.333333,8,23.5,3.816667,13.44753,13.44753,40
0,19.1,43.933333,18.493889,43.79,19.89,45.03,18.7,44.126667,17.2,52.163333,5.69,85.333333,18,44.714444,18.74,54.765,17.1,49.53,5.5,750,89,8,24,3.8,9.058416,9.058416,30
0,19.1,44,18.420556,43.808333,19.89,45.0675,18.7,44.126667,17.2,52.23,5.69,85.06,18.011111,44.785,18.725,54.657222,17.1,49.59,5.483333,750.2,89,8,24,3.783333,25.928807,25.928807,20
0,19.1,44,18.396111,43.796111,19.89,45,18.7,44.2,17.2,52.29,5.69,84.76,18.033333,44.755,18.71,54.545,17.1,49.59,5.466667,750.4,89,8,24,3.766667,28.139147,28.139147,20
0,19.1,44,18.39,43.79,19.89,45,18.7,44.2,17.2,52.29,5.69,84.633333,18.061111,44.794444,18.73,54.432778,17.1,49.663333,5.45,750.6,89,8,24,3.75,6.457843,6.457843,20
0,19.1,44.09,18.39,43.79,19.823333,44.933333,18.7,44.2,17.2,52.4,5.726667,83.196667,18.027778,44.694444,18.715,54.292222,17.1,49.7,5.433333,750.8,89,8,24,3.733333,12.81838,12.81838,50
0,19.1,44.09,18.371818,43.84,19.79,44.933333,18.633333,44.126667,17.2,52.4,5.8,82.256667,18,44.657222,18.725,54.205,17.1,49.76,5.416667,751,89,8,24,3.716667,35.896764,35.896764,50
0,19.033333,44.03,18.307647,43.9,19.79,45,18.633333,44.2,17.2,52.433333,5.833333,80.99,18,44.669444,18.7,54.149231,17.1,49.79,5.4,751.2,89,8,24,3.7,48.070497,48.070497,50
0,19.033333,44.09,18.342941,43.9,19.823333,45.03,18.6,44.145,17.2,52.5,5.833333,80.196667,18.05,44.663333,18.724545,54.09,17.1,49.79,5.366667,751.316667,89.166667,8,23.666667,3.683333,5.007042,5.007042,40
0,19,44.09,18.34,43.916667,19.823333,45.03,18.6,44.126667,17.2,52.5,5.8,80.14,18,44.687778,18.74,54.09,17.2,49.9,5.333333,751.433333,89.333333,8,23.333333,3.666667,38.161134,38.161134,40
0,19,44.09,18.29,43.905556,19.89,45.06,18.6,44.2,17.2,52.5,5.763333,79.73,18,44.781111,18.725,54.015,17.2,49.9,5.3,751.55,89.5,8,23,3.65,47.398318,47.398318,50
0,19,44.09,18.29,43.9,19.89,45.06,18.533333,44.2,17.2,52.59,5.623333,79.863333,18.027778,44.915556,18.7,53.927778,17.2,49.966667,5.266667,751.666667,89.666667,8,22.666667,3.633333,40.931734,40.931734,40
0,19,44.163333,18.29,43.938889,19.89,45.06,18.6,44.2,17.2,52.59,5.623333,80.026667,18.027778,44.95,18.7,53.857222,17.2,49.966667,5.233333,751.783333,89.833333,8,22.333333,3.616667,15.414617,15.414617,50
0,18.963333,44.2,18.273125,43.98125,19.89,45.06,18.566667,44.2,17.2,52.59,5.69,79.633333,18.0125,44.891875,18.7,53.784375,17.2,50,5.2,751.9,90,8,22,3.6,32.478973,32.478973,50
0,18.89,44.2,18.29,44,19.89,45.09,18.5,44.2,17.2,52.663333,5.56,78.83,18,44.834,18.7,53.725714,17.2,50.06,5.166667,752.05,90,7.833333,22.166667,3.566667,47.667773,47.667773,50
0,18.89,44.2,18.245,44,19.89,45.09,18.5,44.2,17.1,52.7,5.433333,78.43,18,44.9,18.7,53.663333,17.2,50.126667,5.133333,752.2,90,7.666667,22.333333,3.533333,47.686633,47.686633,40
0,18.89,44.2,18.2,44,19.963333,45.09,18.5,44.2,17.166667,52.7,5.226667,78.823333,18,44.945455,18.7,53.59,17.2,50.2,5.1,752.35,90,7.5,22.5,3.5,16.99896,16.99896,40
0,18.89,44.23,18.2,44,19.89,45.09,18.5,44.2,17.2,52.79,5.366667,78.963333,18,45.067143,18.7,53.5,17.2,50.2,5.066667,752.5,90,7.333333,22.666667,3.466667,13.123706,13.123706,50
0,18.89,44.29,18.2,44,19.926667,45.09,18.5,44.2,17.2,52.79,5.5,78.633333,18,45.240909,18.7,53.42,17.2,50.2,5.033333,752.65,90,7.166667,22.833333,3.433333,8.272697,8.272697,20
0,18.89,44.29,18.2,44,19.926667,45.03,18.463333,44.163333,17.166667,52.79,5.56,78.366667,18.005556,45.301667,18.7,53.387059,17.2,50.26,5,752.8,90,7,23,3.4,16.108403,16.108403,20
0,18.865,44.365,18.2,44,19.89,45.06,18.463333,44.163333,17.133333,52.79,5.59,78.6,18.033333,45.396667,18.7,53.298462,17.2,50.326667,5.016667,752.983333,89.833333,6.833333,25.833333,3.4,25.50626,25.50626,50
10,18.79,44.723333,18.2,44.066667,19.815,44.82,18.39,44.126667,17.1,52.79,5.59,78.933333,18.057143,45.55,18.7,53.29,17.2,50.326667,5.033333,753.166667,89.666667,6.666667,28.666667,3.4,46.198424,46.198424,30
10,18.89,45.03,18.2,44.29375,19.73,44.626667,18.39,44.126667,17.166667,53.323333,5.59,79.16,18.071429,45.525714,18.681818,53.253636,17.2,50.29,5.05,753.35,89.5,6.5,31.5,3.4,25.547985,25.547985,50
10,18.89,45.09,18.172727,44.416364,19.7,44.59,18.39,44.09,18.85,84.9,5.53,79.3,18,45.1725,18.627273,53.164545,17.2,50.29,5.066667,753.533333,89.333333,6.333333,34.333333,3.4,12.881063,12.881063,50
0,18.89,45,18.181818,44.540909,19.7,44.53,18.39,44.163333,18.76,84.79,5.53,79.466667,18.05,46.080714,18.642857,53.264286,17.2,50.326667,5.083333,753.716667,89.166667,6.166667,37.166667,3.4,2.323044,2.323044,200
10,18.89,45,18.15,44.59,19.6,44.223333,18.39,44.163333,18.966667,83.523333,5.59,79.333333,18.1,46.263333,18.6,53.14,17.2,50.4,5.1,753.9,89,6,40,3.4,20.892813,20.892813,110
10,18.79,44.633333,18.1,44.196667,19.533333,43.83,18.39,44.09,19.76,73.523333,5.59,79.35,18.1,45.656667,18.6,52.826667,17.2,50.223333,5.083333,753.966667,89.166667,5.833333,36.666667,3.4,42.700075,42.700075,80
0,18.79,44.5,18.1,43.966667,19.5,43.9,18.39,44.09,19.3,66.79,5.59,79.4,18,44.833333,18.6,52.3,17.2,49.963333,5.066667,754.033333,89.333333,5.666667,33.333333,3.4,17.361534,17.361534,50
0,18.79,44.59,18.05,43.845,19.5,43.966667,18.39,43.966667,18.89,63.09,5.59,79.593333,17.945,44.295,18.55,51.895,17.2,49.6,5.05,754.1,89.5,5.5,30,3.4,6.572116,6.572116,50
0,18.79,44.53,18.1,43.8175,19.5,44,18.323333,43.9,18.615,59.863333,5.59,79.896667,17.89,43.158333,18.5,51.4975,17.2,49.193333,5.033333,754.166667,89.666667,5.333333,26.666667,3.4,18.724343,18.724343,50
0,18.79,44.363333,18.1,43.79,19.5,44,18.29,43.79,18.5,58.83,5.59,80.09,17.89,42.838125,18.5,51.066667,17.1,48.796667,5.016667,754.233333,89.833333,5.166667,23.333333,3.4,31.571011,31.571011,40
0,18.79,44.23,18,43.645,19.5,43.9,18.29,43.79,18.356667,57.8,5.59,79.896667,17.89,42.514,18.5,50.9,17.1,48.463333,5,754.3,90,5,20,3.4,19.503947,19.503947,40
0,18.79,44.06,18,43.7,19.5,43.9,18.29,43.7,18.29,57.245,5.59,79.496667,17.79,41.966667,18.39,50.56,17.1,48.1,5,754.45,89.666667,4.833333,21.5,3.366667,34.481392,34.481392,30
20,18.79,43.933333,18,43.45,19.5,43.966667,18.29,43.7,18.2225,56.4725,5.56,79.4,17.79,41.766667,18.39,50.2925,17.1,47.8,5,754.6,89.333333,4.666667,23,3.333333,34.470671,34.470671,180
30,18.79,43.9,18,43.363333,19.426667,43.766667,18.23,43.656667,18.2,55.8,5.5,79.4,17.76,41.43,18.39,50.03,17.1,47.4,5,754.75,89,4.5,24.5,3.3,27.745031,27.745031,350
20,18.79,43.9,18,43.363333,19.39,43.59,18.496667,43.863333,18.2,55.733333,5.466667,79.06,17.7,41.23,18.29,49.76,17.1,47.066667,5,754.9,88.666667,4.333333,26,3.266667,21.48122,21.48122,350
30,18.79,44,18,43.4,19.39,43.59,18.823333,44,18.26,56.66,5.4,79.126667,17.7,41.026667,18.29,49.626667,17,46.723333,5,755.05,88.333333,4.166667,27.5,3.233333,22.636003,22.636003,300
20,18.856667,44.06,18.066667,43.466667,19.39,43.59,19.03,44,18.29,56.666667,5.5,79.156667,17.7,40.826667,18.29,49.363333,17,46.42,5,755.2,88,4,29,3.2,15.322163,15.322163,400
